kddept;nmdept;kdunit;nmunit;kddekon;nmdekon;kdsatker;nmsatker;kdfungsi;nmfungsi;kdsfung;nmsfung;kdprogram;nmprogram;kdgiat;nmgiat;kdoutput;nmoutput;kdsoutput;nmsoutput;kdkmpnen;nmkmpnen;kdskmpnen;nmskmpnen;kdakun;nmakun;bkpk;kdsdana;nmsdana;kdbeban;register;noitem;nmitem;volkeg;satkeg;hargasat;komponen_pendukung;pagu; hasil_reviu_konsolidasi_baru ;Netto;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;5;Honorarium Pramubakti;39;OB;5721000;Utama; 223.119.000 ; -   ; 223.119.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;6;Uang Lembur Tenaga Kontraktual/Pengemudi/Pramubakti;6480;OJ;13000;Utama; 84.240.000 ; -   ; 84.240.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;7;Uang Makan Tenaga Kontraktual/Pengemudi/Pramubakti;2160;OH;30000;Utama; 64.800.000 ; 12.960.000 ; 51.840.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;8;Pakaian Dinas Pegawai;80;SETEL;906000;Utama; 72.480.000 ; 7.248.000 ; 65.232.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;9;Pakaian Kerja Tenaga Kontraktual;10;SETEL;738000;Utama; 7.380.000 ; 738.000 ; 6.642.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;10;Pakaian Kerja Pengemudi;6;SETEL;738000;Utama; 4.428.000 ; 443.000 ; 3.985.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;11;Pakaian Kerja Pramubakti;6;SETEL;738000;Utama; 4.428.000 ; 443.000 ; 3.985.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;12;Biaya Operasional Direksi;1;TAHUN;200000000;Utama; 200.000.000 ; -   ; 200.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525112;Belanja Barang;5251;06;BLU;F;;13;CTK - Souvenir/Plakat;20;PAKET;3000000;Utama; 60.000.000 ; -   ; 60.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525113;Belanja Jasa;5251;06;BLU;F;;1;Jasa Kustodian;12;BULAN;11299000;Utama; 135.588.000 ; -   ; 135.588.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525113;Belanja Jasa;5251;06;BLU;F;;2;Jasa Pengiriman Pos;12;BULAN;4673000;Utama; 56.076.000 ; -   ; 56.076.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525113;Belanja Jasa;5251;06;BLU;F;;3;Medical Check Up Pegawai;45;OK;3788889;Utama; 170.500.000 ; -   ; 170.500.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525114;Belanja Pemeliharaan;5251;06;BLU;F;;1;Pemeliharaan Inventaris Kantor;45;OT;80000;Utama; 3.600.000 ; -   ; 3.600.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525114;Belanja Pemeliharaan;5251;06;BLU;F;;2;Pemeliharaan Kendaraan Bermotor Direksi;3;UT;42490000;Utama; 127.470.000 ; -   ; 127.470.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525114;Belanja Pemeliharaan;5251;06;BLU;F;;3;Biaya STNK Kendaraan Bermotor Direksi;3;UT;6387800;Utama; 19.163.000 ; -   ; 19.163.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525114;Belanja Pemeliharaan;5251;06;BLU;F;;4;Pemeliharaan Kendaraan Bermotor Operasional;8;UT;37000000;Utama; 296.000.000 ; -   ; 296.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525114;Belanja Pemeliharaan;5251;06;BLU;F;;5;Biaya STNK Kendaraan Bermotor Operasional;8;UT;1660000;Utama; 13.280.000 ; -   ; 13.280.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525121;Belanja Barang Persediaan Barang Konsumsi - BLU;5251;06;BLU;F;;1;ATK - Bahan Komputer;12;BULAN;6786750;Utama; 81.441.000 ; 8.144.000 ; 73.297.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;G;Operasional dan Pemeliharaan Kantor;525121;Belanja Barang Persediaan Barang Konsumsi - BLU;5251;06;BLU;F;;2;ATK - Souvenir/Plakat;100;PAKET;3000000;Utama; 300.000.000 ; 30.000.000 ; 270.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;1;Honorarium Kuasa Pengguna Anggaran;12;OB;1800000;Utama; 21.600.000 ; -   ; 21.600.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;2;Honorarium Pejabat Pembuat Komitmen;12;OB;1750000;Utama; 21.000.000 ; -   ; 21.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;3;Honorarium Pejabat Penguji Tagihan dan Penandatanganan Surat Perintah Membayar;12;OB;750000;Utama; 9.000.000 ; -   ; 9.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;4;Honorarium Bendahara Pengeluaran;12;OB;660000;Utama; 7.920.000 ; -   ; 7.920.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;5;Honorarium Bendahara Penerimaan;12;OB;1720000;Utama; 20.640.000 ; -   ; 20.640.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;6;Honorarium Staf Pengelola Keuangan;24;OB;490000;Utama; 11.760.000 ; -   ; 11.760.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBA;Layanan Dukungan Manajemen Internal;994;Layanan Perkantoran;002;Operasional dan Pemeliharaan Kantor;H;Honorarium Operasional Satuan Kerja;525112;Belanja Barang;5251;06;BLU;F;;7;Honorarium Pejabat Pengadaan;12;OB;680000;Utama; 8.160.000 ; -   ; 8.160.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBB;Layanan Sarana dan Prasarana Internal;401;Peralatan Fasilitas Perkantoran;100;Tanpa Komponen;A;TANPA SUB KOMPONEN;537112;Belanja Modal Peralatan dan Mesin;5371;06;BLU;F;;1;Lemari Arsip;1;UNIT;24420000;Utama; 24.420.000 ; -   ; 24.420.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBB;Layanan Sarana dan Prasarana Internal;401;Peralatan Fasilitas Perkantoran;100;Tanpa Komponen;A;TANPA SUB KOMPONEN;537112;Belanja Modal Peralatan dan Mesin;5371;06;BLU;F;;2;Drone;1;UNIT;51060000;Utama; 51.060.000 ; -   ; 51.060.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;A;Kegiatan Kelembagaan;525115;Belanja Perjalanan;5251;06;BLU;F;;1;Uang Harian Luar Negeri;20;OH;5832000;Utama; 116.640.000 ; 36.392.000 ; 80.248.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;A;Kegiatan Kelembagaan;525115;Belanja Perjalanan;5251;06;BLU;F;;2;Transportasi Luar Negeri;4;OK;34680000;Utama; 138.720.000 ; 43.281.000 ; 95.439.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525113;Belanja Jasa;5251;06;BLU;F;;1;Honorarium Narasumber/Pakar/Praktisi/Profesional;48;OJ;1619445;Utama; 77.733.000 ; -   ; 77.733.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525113;Belanja Jasa;5251;06;BLU;F;;2;Honorarium Narasumber/Pembahas (Pejabat Eselon II/Setara);32;OJ;1000000;Utama; 32.000.000 ; -   ; 32.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525115;Belanja Perjalanan;5251;06;BLU;F;;1;Paket Fullboard DKI Jakarta;76;OH;1197000;Utama; 90.972.000 ; 28.383.000 ; 62.589.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525115;Belanja Perjalanan;5251;06;BLU;F;;2;Uang Harian Fullboard Luar DKI Jakarta;114;OH;130000;Utama; 14.820.000 ; 4.624.000 ; 10.196.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525115;Belanja Perjalanan;5251;06;BLU;F;;3;Uang Transportasi DKI Jakarta;38;OK;170000;Utama; 6.460.000 ; 2.016.000 ; 4.444.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525115;Belanja Perjalanan;5251;06;BLU;F;;4;Biaya Penginapan Perjalanan Dinas Biasa;56;OH;1653858;Utama; 92.616.000 ; 28.896.000 ; 63.720.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455401;LEMBAGA DANA KERJA SAMA PEMBANGUNAN INTERNASIONAL;1;PELAYANAN UMUM;2;BANTUAN LUAR NEGERI;WA;Program Dukungan Manajemen;6389;Pelaksanaan Tugas  Khusus (Special  Mission) Pengelolaan  Dana Kerja Sama  Pembangunan  Internasional;EBC;Layanan Manajemen SDM Internal;401;Pengembangan SDM;100;Tanpa Komponen;XC;Penyelenggaraan Capacity Building;525115;Belanja Perjalanan;5251;06;BLU;F;;5;Uang Harian Perjalanan Dinas Biasa;84;OH;534000;Utama; 44.856.000 ; 13.995.000 ; 30.861.000 ;
